,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4
2773,3085,0,0,0,243,81,553,774
2774,3097,0,0,0,260,80,557,783
2775,3119,0,0,0,282,80,560,771
2776,3125,0,0,0,288,80,560,772
2777,3125,0,0,0,273,80,564,773
2778,3137,0,0,0,283,78,563,773
2779,3126,0,0,0,287,78,564,773
2780,3146,0,0,0,270,81,560,775
2781,3153,0,0,0,275,82,562,776
2782,3152,0,0,0,277,80,564,777
2783,3138,0,0,0,275,79,564,775
2784,3152,0,0,0,279,80,566,777
2785,3153,0,0,0,281,81,566,777
2786,3157,0,0,0,281,82,566,777
2787,3159,0,0,0,280,82,565,777
2788,3161,0,0,0,275,83,566,778
2789,3166,0,0,0,281,84,561,780
2790,3169,0,0,0,277,83,562,782
2791,3174,0,0,0,266,84,568,796
2792,3168,0,0,0,240,86,559,801
2793,3184,0,0,0,249,86,559,807
2794,3175,0,0,0,203,86,560,825
2795,3147,0,0,0,193,88,566,831
2796,3147,0,0,0,204,88,568,832
2797,3122,0,0,0,183,87,578,839
2798,3049,0,0,0,181,86,590,840
2799,3002,0,0,0,181,86,587,845
2800,2941,0,0,0,148,86,597,847
2801,2899,0,0,0,127,85,596,848
2802,2858,0,0,0,135,87,601,851
2803,2879,0,0,0,137,86,597,852
2804,2864,0,0,0,134,87,603,854
2805,2898,0,0,0,141,87,602,857
2806,2846,0,0,0,134,87,606,857
2807,2877,0,0,0,139,87,605,858
2808,2866,0,0,0,143,86,609,858
2809,2874,0,0,0,141,85,609,859
2810,2871,0,0,0,135,85,606,859
2811,2877,0,0,0,135,80,606,860
2812,2878,0,0,0,136,82,606,860
2813,2880,0,0,0,137,82,610,860
2814,2886,0,0,0,140,82,612,861
2815,2887,0,0,0,137,81,613,860
2816,0,1200,1984,0,0,67,530,839
2817,0,1156,1909,0,0,68,531,850
2818,0,1124,1958,0,0,68,531,852
2819,0,1168,1993,0,0,77,531,851
2820,0,1152,1995,0,0,72,530,852
2821,0,1138,2046,0,0,72,528,852
2822,0,1165,2092,0,0,66,529,852
2823,0,1155,2064,0,0,73,533,852
2824,0,1153,2066,0,0,74,536,853
2825,0,1154,2046,0,0,74,541,852
2826,0,1115,1966,0,0,75,540,853
2827,0,1120,1969,0,0,71,541,852
2828,0,1123,2065,0,0,68,542,853
2829,0,1136,2043,0,0,67,539,853
2830,0,1114,2031,0,0,66,539,853
2831,0,1105,2011,0,0,63,541,853
2832,0,1137,2034,0,0,66,543,853
2833,0,1147,2046,0,0,63,542,854
2834,0,1145,2063,0,0,70,540,853
2835,0,1136,2070,0,0,71,535,853
2836,0,1131,2090,0,0,68,536,852
2837,0,1125,2122,0,0,75,533,852
2838,0,1122,2131,0,0,73,537,854
2839,0,1117,2123,0,0,73,538,852
2840,0,1090,2093,0,0,78,539,851
2841,0,1086,2123,0,0,77,548,850
2842,0,1108,2038,0,0,79,539,853
2843,0,1439,1570,0,0,79,488,859
2844,0,1634,1101,0,0,82,438,865
2845,0,2341,1565,0,0,382,537,862
2846,0,2335,1713,0,0,388,536,859
2847,0,2336,1728,0,0,393,539,861
2848,0,2345,1721,0,0,400,539,861
2849,0,2336,1856,0,0,398,539,860
2850,0,2351,1742,0,0,404,540,861
2851,0,2337,1737,0,0,403,539,860
2852,0,2351,1749,0,0,410,544,861
2853,0,2348,1695,0,0,407,544,861
2854,0,2349,1710,0,0,405,547,861
2855,0,2351,1718,0,0,412,547,860
2856,0,2352,1743,0,0,412,548,860
2857,0,2352,1679,0,0,403,548,861
2858,0,2350,1726,0,0,406,548,861
2859,0,2353,1731,0,0,413,548,861
2860,0,2351,1482,0,0,412,546,862
2861,0,2571,0,0,0,506,513,873
2862,0,2576,0,0,0,512,501,885
2863,0,2425,0,0,0,414,498,890
2864,0,2410,0,0,0,415,529,889
2865,0,2385,0,0,0,386,537,886
2866,0,2361,0,0,0,363,541,891
2867,0,2304,0,0,0,361,554,899
2868,0,2309,0,0,0,374,557,898
2869,0,2228,0,0,0,345,554,900
2870,0,2224,0,0,0,352,559,900
2871,0,2223,0,0,0,353,555,899
2872,0,2234,0,0,0,358,559,900
2873,0,2233,0,0,0,355,560,900
2874,0,2219,0,0,0,353,561,900
2875,0,2199,0,0,0,352,560,899
2876,0,2201,0,0,0,340,561,901
2877,0,2199,0,0,0,345,560,901
2878,0,2209,0,0,0,349,561,901
2879,0,2207,0,0,0,345,562,901
2880,3233,3625,2391,0,0,634,770,868
2881,3241,3630,2387,0,0,631,769,867
2882,3233,3630,2429,0,0,635,769,866
2883,3241,3626,2442,0,0,636,768,867
2884,3241,3627,2439,0,0,635,769,868
2885,3243,3631,2439,0,0,637,769,869
2886,3245,3632,2439,0,0,637,768,869
2887,3248,3632,2434,0,0,639,767,870
2888,3251,3632,2451,0,0,642,767,870
2889,3260,3617,2432,0,0,656,766,870
2890,3270,3628,2375,0,0,714,760,871
2891,3275,3616,2139,0,0,748,731,880
2892,3319,3626,1869,0,0,752,694,892
2893,3290,3607,678,0,0,604,735,894
2894,0,3575,542,0,0,550,761,893
2895,0,3599,576,0,0,587,773,882
2896,0,3645,510,0,0,765,744,886
2897,0,3680,1023,0,0,781,747,886
2898,0,3535,1660,0,0,643,685,883
2899,0,2534,701,0,0,721,712,884
2900,0,1163,1715,0,0,723,699,879
2901,0,570,1753,0,0,600,686,883
2902,0,627,771,0,0,448,743,898
2903,0,610,300,0,0,380,708,898
2904,0,699,1503,0,0,472,728,897
2905,0,1458,1639,0,0,667,725,892
2906,0,1442,1967,0,0,688,722,889
2907,0,1852,1690,0,0,789,722,880
2908,0,2064,1491,0,0,787,711,885
2909,0,2204,1872,0,0,764,756,894
2910,0,2200,1767,0,0,766,753,886
2911,0,2130,1637,0,0,783,763,885
2912,0,1653,0,0,0,534,745,892
2913,0,2469,637,0,0,533,779,887
2914,2092,3744,1798,0,0,596,698,893
2915,2291,3718,592,0,0,542,608,911
2916,0,3709,0,0,0,441,745,923
2917,1393,3715,2816,0,0,640,655,744
2918,1072,3742,2736,0,0,575,667,790
2919,1008,3737,2806,0,0,585,672,801
2920,975,3734,2845,0,0,568,671,799
2921,909,3731,2829,0,0,572,675,807
2922,1892,3744,2823,0,0,566,674,810
2923,1751,3760,2797,0,0,596,676,809
2924,0,3774,2575,0,0,605,688,823
2925,0,3765,2220,0,0,566,671,831
2926,1472,3762,2217,0,0,560,679,836
2927,2097,3751,2768,0,0,567,688,822
2928,1839,3756,2665,0,0,547,683,827
2929,1964,3757,2577,0,0,553,683,835
2930,1966,3757,2673,0,0,557,681,828
2931,1990,3760,2687,0,0,556,681,824
2932,1983,3756,2384,0,0,560,678,829
2933,2066,3754,2224,0,0,554,682,836
2934,2003,3754,2272,0,0,557,683,838
2935,2000,3759,2243,0,0,560,684,842
2936,2069,3753,2245,0,0,558,685,840
2937,1997,3744,2289,0,0,563,686,839
2938,2086,3755,2133,0,0,571,688,845
2939,2087,3739,1947,0,0,571,683,849
2940,2177,3731,1821,0,0,560,691,854
2941,2128,3742,2001,0,0,573,692,855
2942,2303,3751,1589,0,0,584,693,864
2943,2557,3749,2356,0,0,593,688,859
2944,0,2752,0,0,0,124,768,868
2945,0,2736,0,0,0,124,775,861
2946,0,2353,0,0,0,125,799,789
2947,0,2192,0,0,0,117,811,773
2948,0,2249,0,0,0,118,823,787
2949,0,2233,0,0,0,117,831,792
2950,0,1808,0,0,0,116,816,767
2951,1488,2256,0,0,0,123,667,816
2952,1511,2245,0,0,47,125,660,820
2953,2517,2467,0,0,68,125,661,823
2954,2646,2368,0,0,48,123,680,821
2955,2589,1920,0,0,0,124,755,823
2956,2393,700,0,0,0,120,770,823
2957,2123,0,0,0,0,117,781,822
2958,2302,0,0,0,0,120,761,821
2959,2587,0,0,0,0,97,646,825
2960,2915,0,0,0,0,90,593,826
2961,3025,0,0,0,0,111,625,829
2962,3094,0,0,0,0,116,633,831
2963,3092,0,0,0,0,114,637,830
2964,3127,0,0,0,0,121,640,830
2965,3145,0,0,0,0,122,644,832
2966,3125,0,0,0,0,125,643,831
2967,3130,0,0,0,0,122,647,832
2968,3110,0,0,0,0,119,651,831
2969,3134,0,0,0,0,115,655,832
2970,3125,0,0,0,0,118,661,832
2971,3133,0,0,0,0,126,663,831
2972,3153,0,0,0,0,128,663,833
2973,3145,0,0,0,0,131,664,832
2974,3136,0,0,0,0,127,665,832
2975,3146,0,0,0,0,131,666,833
2976,3151,35,0,0,0,132,666,833
2977,3146,33,0,0,0,132,667,833
2978,3125,78,0,0,0,133,667,833
2979,3135,59,0,0,0,135,669,834
2980,3134,116,0,0,0,134,667,833
2981,3145,319,0,0,0,136,671,835
2982,3128,326,0,0,0,135,672,833
2983,3130,324,0,0,0,134,672,834
2984,3135,386,0,0,0,133,672,836
2985,3135,398,0,0,0,132,673,835
2986,3139,402,0,0,0,130,673,836
2987,3123,399,0,0,0,133,672,835
2988,3129,385,0,0,0,133,671,835
2989,3141,413,0,0,0,133,674,836
2990,3147,413,0,0,0,132,673,835
2991,3130,413,0,0,0,135,673,835
2992,3136,417,0,0,0,137,673,836
2993,3152,417,0,0,0,138,673,836
2994,3146,418,0,0,0,140,673,836
2995,3148,423,0,0,0,141,673,836
2996,3136,419,0,0,0,142,674,834
2997,3140,416,0,0,0,144,674,834
2998,3150,414,0,0,0,143,676,835
2999,3138,420,0,0,0,142,673,834
3000,3153,426,0,0,0,145,676,836
3001,3151,422,0,0,0,144,675,835
3002,3159,425,0,0,0,147,676,836
3003,3158,414,0,0,0,147,676,837
3004,3146,421,0,0,0,145,675,837
3005,3143,416,0,0,0,150,675,838
3006,3143,422,0,0,0,152,675,837
3007,3158,426,0,0,0,152,677,838
3008,3070,3288,0,3483,827,95,558,28
3009,3077,3287,0,3418,829,95,561,32
3010,3088,3294,0,3278,829,93,564,32
3011,3089,3220,0,2759,826,94,524,28
3012,3121,3089,0,2587,788,94,464,25
3013,3233,2881,0,2767,834,93,482,20
3014,3263,631,0,2771,828,98,484,27
3015,3273,0,0,2781,836,95,483,28
3016,3302,0,0,2933,836,94,476,30
3017,3378,0,0,3067,855,92,467,32
3018,3447,0,0,3071,891,90,436,31
3019,3509,0,0,3156,905,89,421,32
3020,3504,0,0,3138,905,91,426,26
3021,3500,0,0,3200,906,95,433,26
3022,3472,0,0,3219,905,90,430,33
3023,3498,0,0,3254,907,89,427,32
3024,3537,0,0,3293,912,89,410,33
3025,3562,0,0,3289,914,89,392,34
3026,3568,0,0,3281,917,88,393,33
3027,3568,0,0,3248,915,88,384,33
3028,3593,0,0,3261,915,90,391,29
3029,3595,0,0,3296,913,88,433,30
3030,3574,0,0,3298,912,86,438,30
3031,3590,0,0,3258,914,86,443,30
3032,3557,0,0,3257,910,86,440,29
3033,3559,0,0,3245,911,91,439,29
3034,3553,0,0,3218,904,90,458,29
3035,3489,0,0,3215,880,88,453,28
3036,3491,0,0,3172,879,94,463,32
3037,3507,0,0,3210,883,95,460,29
3038,3522,0,0,3247,887,91,450,29
3039,3527,0,0,3392,892,94,443,26
3040,3541,0,0,3392,898,94,429,27
3041,3541,0,0,3350,896,95,451,27
3042,3536,0,0,3296,894,95,454,30
3043,3523,0,0,3292,894,93,463,31
3044,3507,0,0,3342,892,94,458,31
3045,3509,0,0,3357,891,90,462,31
3046,3504,0,0,3341,893,93,464,31
3047,3489,0,0,3335,891,96,466,32
3048,3486,0,0,3341,892,96,468,35
3049,3501,0,0,3323,893,94,469,37
3050,3501,0,0,3378,894,93,474,38
3051,3491,0,0,3408,892,96,479,34
3052,3479,0,0,3407,888,99,476,36
3053,3454,0,0,3403,885,100,479,36
3054,3463,0,0,3411,883,97,479,37
3055,3458,0,0,3376,883,96,470,35
3056,3455,0,0,3405,881,93,477,35
3057,3444,0,0,3377,880,91,470,32
3058,3451,0,0,3402,880,91,479,31
3059,3449,0,0,3409,880,93,479,31
3060,3430,0,0,3402,878,91,478,31
3061,3434,0,0,3425,878,73,472,31
3062,3421,0,0,3434,877,80,479,31
3063,3431,0,0,3412,877,78,482,31
3064,3433,0,0,3377,879,79,485,32
3065,3413,0,0,3387,879,83,484,31
3066,3422,0,0,3424,881,80,474,30
3067,3413,0,0,3440,882,77,482,29
3068,3429,0,0,3448,883,81,484,27
3069,3423,0,0,3440,881,72,485,28
3070,3419,0,0,3449,882,73,471,28
3071,3433,0,0,3440,886,72,445,29
3072,3500,0,0,0,365,96,581,840
3073,3504,0,0,0,492,93,529,832
3074,3487,0,0,0,349,98,572,819
3075,3173,0,0,0,196,101,580,813
3076,0,2327,0,0,723,103,683,842
3077,0,0,0,0,760,105,654,835
3078,0,0,0,0,779,103,651,841
3079,0,0,0,0,780,103,662,843
3080,0,0,0,0,785,102,664,845
3081,0,0,0,0,791,101,665,843
3082,0,0,0,0,788,101,672,841
3083,0,0,0,0,791,100,669,841
3084,0,0,0,0,742,105,646,850
3085,0,0,0,0,713,104,642,847
3086,0,0,0,0,720,104,647,860
3087,0,0,0,0,728,104,646,861
3088,0,0,0,0,735,105,653,859
3089,0,0,0,0,737,103,650,858
3090,0,0,0,0,734,102,652,856
3091,0,0,0,0,735,102,653,857
3092,0,0,0,0,735,102,655,857
3093,0,0,0,0,733,103,655,856
3094,0,0,0,0,732,102,654,856
3095,0,0,0,0,736,91,657,857
3096,0,0,0,0,735,91,656,857
3097,0,0,0,0,736,91,656,856
3098,0,0,0,0,737,91,656,856
3099,0,0,0,0,739,93,656,855
3100,0,0,0,0,741,93,657,856
3101,0,0,0,0,740,94,657,857
3102,0,0,0,0,738,93,650,861
3103,0,0,0,0,746,95,668,756
3104,0,0,0,0,673,94,711,614
3105,0,0,0,0,772,95,711,522
3106,0,0,0,0,752,95,735,626
3107,0,0,0,0,818,95,688,636
3108,0,0,0,0,853,94,711,654
3109,0,0,0,0,822,96,720,674
3110,0,0,0,0,827,94,718,681
3111,0,0,0,0,825,94,725,683
3112,0,0,0,0,825,94,725,685
3113,0,0,0,0,822,95,727,688
3114,0,0,0,0,815,94,730,690
3115,0,0,0,0,819,95,730,692
3116,0,0,0,0,822,97,728,691
3117,0,0,0,0,819,98,733,693
3118,0,0,0,0,816,94,730,695
3119,0,0,0,0,826,93,728,698
3120,0,0,0,0,825,93,741,769
3121,0,0,0,0,822,92,742,776
3122,0,0,0,0,826,93,736,776
3123,0,0,0,0,827,94,735,780
3124,0,0,0,0,828,93,720,783
3125,0,0,0,0,829,93,719,785
3126,0,0,0,0,827,94,715,790
3127,0,0,0,0,827,94,715,790
3128,0,0,0,0,827,94,716,790
3129,0,0,0,0,827,93,720,790
3130,0,0,0,0,828,94,721,791
3131,0,0,0,0,828,94,721,791
3132,0,0,0,0,827,94,721,792
3133,0,0,0,0,829,93,718,793
3134,0,0,0,0,829,92,718,794
3135,0,0,0,0,829,93,719,794
3136,1062,2183,0,0,0,169,714,863
3137,1070,2192,0,0,0,169,715,865
3138,1041,2197,0,0,0,169,716,864
3139,1071,2194,0,0,0,167,715,866
3140,1059,2195,0,0,0,169,716,866
3141,1067,2194,0,0,0,168,715,867
3142,1070,2194,0,0,0,169,715,867
3143,1070,2193,0,0,0,170,714,865
3144,1069,2187,0,0,0,171,713,866
3145,1071,2195,0,0,0,172,714,866
3146,1065,2194,0,0,0,172,714,865
3147,1069,2194,0,0,0,172,714,865
3148,1078,2187,0,0,0,171,713,864
3149,1063,2194,0,0,0,174,713,865
3150,1057,2197,0,0,0,174,716,864
3151,1054,2191,0,0,0,162,725,863
3152,0,1941,0,0,0,136,757,857
3153,0,2000,0,0,0,131,795,852
3154,0,2105,0,0,0,128,825,840
3155,0,2255,0,0,0,126,835,842
3156,0,2109,0,0,0,121,840,847
3157,0,2208,0,0,0,116,830,858
3158,0,1377,0,0,0,106,722,866
3159,0,1465,0,0,0,100,706,865
3160,0,2087,0,0,0,114,719,864
3161,0,2278,0,0,0,126,646,864
3162,0,2494,0,0,0,166,668,864
3163,0,2546,0,0,0,159,703,862
3164,0,1085,0,0,0,115,760,858
3165,0,0,0,0,0,106,804,847
3166,0,0,0,0,0,80,845,839
3167,0,0,0,0,0,71,861,832
3168,0,0,0,0,0,78,872,829
3169,0,0,0,0,0,83,877,831
3170,0,0,0,0,0,85,850,844
3171,0,0,0,0,0,89,707,859
3172,0,0,0,0,0,87,742,864
3173,0,0,0,0,0,89,749,865
3174,0,0,0,0,0,89,753,865
3175,0,0,0,0,0,89,758,865
3176,0,0,0,0,0,94,788,862
3177,0,0,0,0,0,91,825,858
3178,0,0,0,0,0,88,863,848
3179,0,0,0,0,0,88,888,821
3180,0,0,0,0,0,88,898,801
3181,0,0,0,0,0,86,895,796
3182,0,0,0,0,0,87,858,834
3183,0,0,0,0,0,85,760,858
3184,0,0,0,0,0,90,775,847
3185,38,0,0,0,0,89,767,843
3186,48,0,0,0,0,92,759,841
3187,60,0,0,0,0,93,730,843
3188,169,0,0,0,0,93,700,848
3189,224,2620,0,0,0,101,687,856
3190,226,3042,0,0,0,108,691,857
3191,274,3267,0,0,0,184,689,859
3192,336,3315,0,0,0,185,693,861
3193,370,3337,0,0,0,193,696,861
3194,395,3345,0,0,0,187,698,862
3195,405,3366,0,0,0,195,700,862
3196,419,3369,0,0,0,195,701,862
3197,430,3376,0,0,0,189,703,863
3198,441,3365,0,0,0,191,704,863
3199,532,3376,0,0,0,190,707,862
3200,1451,3090,0,0,0,276,646,793
3201,1409,3091,0,0,0,279,641,802
3202,1430,3088,0,0,0,270,640,803
3203,1475,3088,0,0,0,278,641,804
3204,1467,3087,0,0,0,281,642,805
3205,1485,3087,0,0,0,288,642,806
3206,1478,3082,0,0,0,287,643,806
3207,1448,3079,0,0,0,288,643,808
3208,1442,3071,0,0,0,289,645,808
3209,1360,3069,0,0,0,293,647,807
3210,1347,3057,0,0,0,283,649,808
3211,1356,3065,0,0,0,293,648,809
3212,1364,3077,0,0,0,293,649,809
3213,1349,3070,0,0,0,292,650,810
3214,1357,3067,0,0,0,294,650,810
3215,1359,3056,0,0,0,290,648,811
3216,1357,3067,0,0,0,308,651,812
3217,1394,3054,0,0,0,260,626,833
3218,1421,3063,0,0,0,309,630,837
3219,1406,3061,0,0,0,283,635,838
3220,649,3024,0,0,0,169,582,846
3221,0,2890,0,0,0,134,614,832
3222,0,2855,0,0,0,130,641,845
3223,0,2524,0,0,0,131,683,837
3224,0,1887,0,0,0,107,755,775
3225,0,1530,0,0,0,102,680,828
3226,0,1062,0,0,0,97,722,815
3227,0,631,0,0,0,103,754,835
3228,0,663,0,0,0,105,754,829
3229,0,674,0,0,0,101,761,832
3230,0,603,0,0,0,106,757,830
3231,0,604,0,0,0,103,762,831
3232,0,640,0,0,0,110,761,833
3233,0,662,0,0,0,108,761,832
3234,0,685,0,0,0,109,763,834
3235,0,694,0,0,0,111,762,834
3236,0,675,0,0,0,108,762,836
3237,0,659,0,0,0,110,763,836
3238,0,666,0,0,0,103,764,832
3239,0,666,0,0,0,104,764,830
3240,0,707,0,0,0,105,764,832
3241,0,706,0,0,0,101,763,834
3242,0,714,0,0,0,102,764,834
3243,0,736,0,0,0,94,776,828
3244,0,755,0,0,0,98,783,818
3245,0,783,0,0,0,101,793,816
3246,0,803,0,0,0,104,793,808
3247,0,811,0,0,0,103,790,818
3248,0,896,0,0,0,108,768,852
3249,0,848,0,0,0,105,758,856
3250,0,853,0,0,0,99,729,868
3251,0,836,0,0,0,96,743,867
3252,0,850,0,0,0,103,748,871
3253,0,838,0,0,0,101,751,870
3254,0,828,0,0,0,101,759,852
3255,0,822,0,0,0,90,747,850
3256,0,816,0,0,0,95,759,853
3257,0,837,0,0,0,98,757,846
3258,0,837,0,0,0,104,760,844
3259,0,836,0,0,0,102,759,845
3260,0,836,0,0,0,105,761,845
3261,0,837,0,0,0,103,759,846
3262,0,845,0,0,0,102,759,846
3263,0,847,0,0,0,104,759,846
3264,1702,1973,0,0,133,98,559,870
3265,1700,1979,0,0,133,96,560,868
3266,1702,1984,0,0,133,96,561,868
3267,1702,1983,141,0,132,96,559,871
3268,1685,1985,0,0,132,88,556,870
3269,1701,1987,0,0,129,91,487,893
3270,1531,1979,0,0,119,91,503,894
3271,1674,1983,0,0,128,97,548,885
3272,1686,1981,0,0,133,98,560,885
3273,1676,1973,0,0,131,94,559,888
3274,1589,1979,0,0,130,102,563,887
3275,1062,1910,0,0,119,97,571,887
3276,1037,1905,0,0,119,97,575,889
3277,715,1936,0,0,115,102,574,888
3278,1575,1965,0,0,119,95,568,889
3279,1705,1986,0,0,122,105,569,889
3280,1724,2034,0,0,125,102,572,889
3281,1725,2043,0,0,134,103,575,886
3282,1739,2055,0,0,123,99,493,884
3283,1761,2060,0,0,114,96,488,887
3284,1705,2083,0,0,123,101,540,889
3285,1783,2083,0,0,126,94,523,866
3286,1737,2160,0,0,126,99,523,867
3287,1776,2111,155,0,127,108,545,872
3288,1808,2179,0,0,131,102,550,873
3289,1808,2119,0,0,137,101,549,874
3290,1776,2157,0,0,132,101,557,873
3291,1790,2185,0,0,139,99,554,875
3292,1781,2159,0,0,140,105,562,875
3293,1779,2180,0,0,138,104,560,876
3294,1795,2162,0,0,145,107,562,875
3295,1799,2176,0,0,142,107,563,876
3296,1799,2173,0,0,142,109,565,876
3297,1797,2173,0,0,145,108,565,876
3298,1797,2169,0,0,141,109,565,876
3299,1792,2160,0,0,141,108,566,876
3300,1761,2159,0,0,143,107,567,875
3301,1761,2128,0,0,141,107,568,875
3302,1779,2125,0,0,145,108,569,876
3303,1791,2125,0,0,146,109,570,875
3304,1797,2122,0,0,144,109,573,875
3305,1776,2123,0,0,145,107,573,874
3306,1776,2115,0,0,144,108,573,875
3307,1791,2120,0,0,145,107,571,875
3308,1795,2139,0,0,144,107,572,875
3309,1790,2129,0,0,144,109,573,874
3310,1778,2139,0,0,143,107,575,875
3311,1794,2153,0,0,146,107,574,876
3312,1772,2154,0,0,145,108,575,876
3313,1767,2147,0,0,147,108,575,876
3314,1765,2130,0,0,147,108,575,876
3315,1770,2128,0,0,144,109,573,876
3316,1767,2123,0,0,147,110,573,876
3317,1767,2121,0,0,145,111,572,876
3318,1766,2122,0,0,143,111,575,876
3319,1769,2117,0,0,144,112,575,876
3320,1769,2121,0,0,145,112,575,876
3321,1770,2115,0,0,144,113,577,876
3322,1769,2116,0,0,146,112,576,876
3323,1769,2113,0,0,147,112,577,876
3324,1771,2115,0,0,146,112,577,876
3325,1766,2114,0,0,146,111,576,876
3326,1771,2115,0,0,145,110,576,876
3327,1767,2115,0,0,147,111,575,875
3328,2262,0,148,2806,325,86,630,666
3329,2263,0,149,2812,326,87,629,667
3330,2270,0,138,2819,332,86,626,669
3331,2260,0,208,2827,330,87,630,671
3332,2269,0,135,2816,334,87,630,671
3333,2271,0,142,2819,332,85,628,670
3334,2287,0,145,2791,331,84,632,668
3335,2287,0,146,2813,333,83,633,669
3336,2294,0,144,2814,332,85,634,668
3337,2290,0,145,2832,332,84,637,667
3338,2284,0,157,2831,333,84,638,667
3339,2288,0,145,2831,334,85,637,667
3340,2289,0,145,2840,335,85,636,667
3341,2290,0,144,2839,336,84,636,667
3342,2298,0,142,2833,336,84,636,666
3343,2298,0,116,2832,336,85,637,666
3344,2297,0,122,2832,336,85,636,667
3345,2299,0,108,2831,336,84,635,669
3346,2295,0,117,2826,335,83,637,668
3347,2295,0,0,2825,338,84,638,668
3348,2300,0,0,2819,339,85,638,665
3349,2295,0,118,2830,336,83,640,664
3350,2299,0,0,2832,340,83,640,664
3351,2293,0,0,2832,338,83,640,663
3352,2289,0,0,2835,339,83,643,662
3353,2271,0,0,2834,335,83,642,663
3354,2227,0,140,2826,308,83,642,664
3355,2228,0,149,2802,308,84,643,664
3356,2228,0,0,2822,318,84,638,667
3357,2240,0,0,2830,320,83,640,669
3358,2218,0,0,2834,330,84,624,668
3359,2233,331,48,3013,64,84,64,683
3360,2123,0,0,2890,262,70,584,678
3361,2037,0,0,2830,259,75,591,648
3362,1977,0,0,2816,220,79,631,657
3363,2042,0,0,2830,250,81,641,647
3364,2032,0,0,2795,246,81,649,657
3365,2043,0,0,2804,255,81,647,656
3366,2036,0,0,2800,256,78,651,658
3367,2032,0,0,2811,264,79,651,654
3368,2054,0,0,2811,263,80,651,655
3369,2045,0,0,2834,263,79,642,653
3370,2055,0,0,2825,268,79,645,659
3371,2064,0,0,2818,266,78,647,663
3372,2032,0,0,2811,261,80,648,663
3373,2032,0,0,2817,266,81,649,663
3374,2034,0,0,2811,265,79,654,663
3375,2061,0,0,2806,265,78,656,661
3376,2026,0,0,2805,267,80,656,659
3377,2055,0,0,2821,261,81,658,660
3378,2041,0,0,2825,268,81,659,661
3379,2039,0,0,2843,270,80,657,661
3380,2055,0,0,2845,271,82,660,663
3381,2058,0,0,2840,262,84,661,661
3382,2053,0,0,2826,269,83,655,660
3383,2071,0,0,2831,273,82,655,661
3384,2072,0,0,2817,275,81,655,661
3385,2112,0,0,2816,270,81,651,659
3386,2128,0,0,2829,275,81,654,657
3387,2129,0,0,2829,277,83,659,661
3388,2107,0,0,2844,275,82,660,657
3389,2119,0,0,2836,278,83,658,656
3390,2160,0,0,2773,287,82,648,654
3391,2202,0,0,2674,307,84,652,657
3392,0,3637,3842,0,0,615,0,0
3393,0,3614,3792,0,0,631,0,0
3394,0,3630,3759,0,0,660,0,45
3395,0,3598,3723,0,0,654,0,93
3396,0,3630,3775,0,0,702,0,29
3397,0,3652,3827,0,0,827,0,45
3398,0,3670,3864,0,0,749,0,40
3399,0,3634,3941,0,0,637,0,51
3400,0,3631,3983,0,0,681,0,44
3401,0,3692,3983,0,0,768,0,45
3402,0,3772,3972,0,0,861,0,29
3403,0,3771,3921,0,0,869,0,34
3404,0,3803,3904,0,0,856,0,64
3405,0,3828,3856,0,0,700,0,136
3406,0,3856,3819,0,0,658,0,172
3407,0,3824,3673,0,0,625,0,233
3408,0,3843,3691,0,0,647,0,213
3409,0,3829,3683,0,0,643,0,225
3410,0,3824,3664,0,0,637,0,244
3411,0,3801,3670,0,0,657,0,224
3412,0,3824,3714,0,0,665,0,204
3413,0,3812,3685,0,0,638,0,211
3414,0,3797,3621,0,0,632,0,229
3415,0,3796,3616,0,0,641,0,217
3416,0,3771,3645,0,0,677,0,216
3417,0,3779,3770,0,0,821,0,73
3418,0,3795,3750,0,0,686,0,174
3419,0,3739,3712,0,0,589,0,104
3420,0,3612,3710,0,0,564,0,110
3421,0,3618,3691,0,0,591,0,128
3422,0,3617,3691,0,0,602,0,165
3423,0,3621,3738,0,0,617,0,98
3424,0,3640,3799,0,0,665,0,76
3425,0,3637,3843,0,0,783,0,66
3426,0,3631,3860,0,0,866,0,52
3427,0,3632,3902,0,0,908,0,29
3428,0,3694,3904,0,0,913,0,29
3429,0,3798,3919,0,0,853,0,77
3430,0,3851,3918,0,0,689,0,162
3431,0,3839,3846,0,0,649,0,179
3432,0,3850,3883,0,0,695,0,77
3433,0,3760,3863,0,0,866,0,93
3434,0,3726,3893,0,0,889,0,65
3435,0,3635,3886,0,0,866,0,57
3436,0,3618,3887,0,0,836,0,59
3437,0,3835,3909,0,0,543,0,92
3438,0,3733,3813,0,0,521,0,47
3439,0,3762,3824,0,0,545,0,168
3440,0,3760,3802,0,0,581,0,148
3441,0,3771,3809,0,0,602,0,117
3442,0,3776,3793,0,0,622,0,158
3443,0,3781,3792,0,0,706,0,106
3444,0,3785,3811,0,0,789,0,107
3445,0,3776,3813,0,0,851,0,78
3446,0,3779,3835,0,0,864,0,65
3447,0,3820,3853,0,0,812,0,59
3448,0,3835,3840,0,0,628,0,82
3449,0,3882,3907,0,0,618,0,47
3450,0,3901,3903,0,0,624,0,59
3451,0,3901,3852,0,0,637,0,25
3452,0,3904,3816,0,0,648,0,102
3453,0,3890,3812,0,0,641,0,129
